fra;strate2;jour;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;0;2021-11-21;1;;4.15257424961441;0.98785673752937;10.5654481535758;2.1247114746861
FR;0;2021-11-21;2;;0.919317657700787;0.0730090198174044;3.0261493724316;0.132608219668347
FR;0;2021-11-22;0;0.517023058706925;5.36988790656991;1.11450503721262;14.4647258038237;2.43164735391845
FR;0;2021-11-22;1;;4.44908026887285;1.04447597738777;11.3059682117238;2.29456919426128
FR;0;2021-11-22;2;;0.92080763769706;0.0700290598248573;3.15875759209995;0.137078159657168
FR;0;2021-11-23;0;0.578112238554141;5.69470354575755;1.19943389700022;14.8625504628288;2.47187681381784
FR;0;2021-11-23;1;;4.68896704827289;1.12046495719772;11.6009842509859;2.3273487541793
FR;0;2021-11-23;2;;1.00573649748465;0.0789689398024987;3.26156621184282;0.144528059638535
FR;0;2021-11-24;0;0.600461938498245;5.96885986507188;1.26201305684371;15.206735841968;2.48379665378802
FR;0;2021-11-24;1;;4.90501414773256;1.17857417705239;11.8349111104009;2.34373853413831
FR;0;2021-11-24;2;;1.06384571733932;0.0834388797913194;3.37182473156707;0.140058119649715
FR;0;2021-11-25;0;0.598971958501971;6.35029474411791;1.35588179660894;15.637340060891;2.58064535354581
FR;0;2021-11-25;1;;5.22833980692392;1.26499301683625;12.1597267495885;2.43015737392218
FR;0;2021-11-25;2;;1.12195493719399;0.0908887797726872;3.47761331130249;0.15048797962363
FR;0;2021-11-26;0;0.628771558427442;6.76301920308569;1.3976012365046;16.0485745398625;2.63130467341911
FR;0;2021-11-26;1;;5.57550514605566;1.30075253674682;12.5039121287277;2.4852866337843
FR;0;2021-11-26;2;;1.18751405703003;0.0968486997577814;3.5446624111348;0.146018039634809
FR;0;2021-11-27;0;0.660061138349187;7.06250518233667;1.46763029632946;16.1558530995942;2.69239385326632
FR;0;2021-11-27;1;;5.84668150537745;1.37674151655677;12.6216205484333;2.54786579362779
FR;0;2021-11-27;2;;1.21582367695922;0.0908887797726872;3.53423255116088;0.144528059638535
FR;0;2021-11-28;0;0.697310638256026;7.33666150165101;1.56745895607979;16.5968871784912;2.82053213294585
FR;0;2021-11-28;1;;6.08358832478495;1.48104011629592;12.9926255675054;2.67004415332222
FR;0;2021-11-28;2;;1.25307317686606;0.0864188397838665;3.60426161098574;0.15048797962363
FR;0;2021-11-29;0;0.728600218177771;7.74342604063369;1.628548135927;17.7903611555063;3.01124957246886
FR;0;2021-11-29;1;;6.36966448406947;1.53020945617295;13.9328029451541;2.84437181288623
FR;0;2021-11-29;2;;1.37376155656422;0.098338679754055;3.85755821035225;0.166877759582639
FR;0;2021-11-30;0;0.755419858110695;8.05930179984369;1.70155715574441;18.2746046542952;3.07829867230118
FR;0;2021-11-30;1;;6.63488092340616;1.59725855600526;14.3023179842299;2.90397101273717
FR;0;2021-11-30;2;;1.42442087643752;0.104298599739149;3.97228667006531;0.174327659564007
FR;0;2021-12-01;0;0.825448917935552;8.47947615879283;1.85353511536431;18.7871577730133;3.20792693197697
FR;0;2021-12-01;1;;7.02525568242984;1.73731667565497;14.6867328232685;3.02316941243905
FR;0;2021-12-01;2;;1.45422047636299;0.116218439709338;4.10042494974484;0.184757519537921
FR;0;2021-12-02;0;0.886538097782768;8.88624069777551;1.95336377511464;19.3324904516494;3.35245499161551
FR;0;2021-12-02;1;;7.36348114158393;1.83416537541275;15.1247869421729;3.16024757209622
FR;0;2021-12-02;2;;1.52275955619158;0.119198399701885;4.20770350947653;0.192207419519289
FR;0;2021-12-03;0;0.928257537678428;9.29151525676192;2.04425255488732;19.9463622101141;3.44483375138447
FR;0;2021-12-03;1;;7.72405630068214;1.92207419519289;15.6522398608537;3.25113635186891
FR;0;2021-12-03;2;;1.56745895607979;0.122178359694432;4.2941223492604;0.193697399515563
FR;0;2021-12-04;0;0.969976977574088;9.60888099596819;2.14855115462647;19.9776517900359;3.50890289122423
FR;0;2021-12-04;1;;8.0190723399443;2.0174329149544;15.7267388606674;3.31520549170867
FR;0;2021-12-04;2;;1.58980865602389;0.131118239672073;4.25091292936847;0.193697399515563
FR;0;2021-12-05;0;1.04000603739894;9.91581687520054;2.1977204945035;20.6108932884522;3.67131071081805
FR;0;2021-12-05;1;;8.27087895931453;2.06362229483888;16.2646216393222;3.47463335130994
FR;0;2021-12-05;2;;1.64493791588601;0.13409819966462;4.34627164912997;0.19667735950811
FR;0;2021-12-06;0;1.12195493719399;10.2033830144813;2.31542891420911;21.9414454251244;3.95142695011748
FR;0;2021-12-06;1;;8.60612445847608;2.17984073454822;17.4208461164305;3.73984979064664
FR;0;2021-12-06;2;;1.59725855600526;0.135588179660894;4.52059930869398;0.211577159470846
FR;0;2021-12-07;0;1.17559421705984;10.6965663932479;2.41823753395199;22.5672370235593;4.04380570988644
FR;0;2021-12-07;1;;9.02629881742523;2.28562931428364;17.9259493351672;3.83371853041187
FR;0;2021-12-07;2;;1.67026757582266;0.132608219668347;4.64128768839214;0.210087179474572
FR;0;2021-12-08;0;1.19794391700394;11.0377718123945;2.42121749394454;23.0246608824153;4.12128466969267
FR;0;2021-12-08;1;;9.30790503672093;2.29158923426874;18.2775846142878;3.90970751022182
FR;0;2021-12-08;2;;1.7298667756736;0.1296282596758;4.74707626812756;0.211577159470846
FR;0;2021-12-09;0;1.23221345691823;11.2493489718654;2.43760727390354;23.5387039811297;4.17045400956969
FR;0;2021-12-09;1;;9.51650223619923;2.30797901422774;18.7126587731996;3.95887685009885
FR;0;2021-12-09;2;;1.73284673566615;0.1296282596758;4.82604520793006;0.211577159470846
FR;0;2021-12-10;0;1.25903309685116;11.4892357512654;2.56127561359425;24.0378472798813;4.31498206920823
FR;0;2021-12-10;1;;9.67742007579677;2.41525757395944;19.1253832321674;4.08999508977092
FR;0;2021-12-10;2;;1.81181567546865;0.146018039634809;4.91246404771393;0.224986979437308
FR;0;2021-12-11;0;1.3469419166313;11.5831044910307;2.58213533354208;23.9022591002205;4.34776162912625
FR;0;2021-12-11;1;;9.75638901559927;2.43015737392218;19.0240645924208;4.11830470970012
FR;0;2021-12-11;2;;1.82671547543138;0.151977959619903;4.87819450779964;0.229456919426128
FR;0;2021-12-12;0;1.35886175660149;11.6590934708406;2.64024455339675;24.2985937792292;4.49228968876478
FR;0;2021-12-12;1;;9.88303731528252;2.47783673380293;19.4040094914706;4.24793296937592
FR;0;2021-12-12;2;;1.77605615555808;0.162407819593818;4.89458428775864;0.244356719388864
FR;0;2021-12-13;0;1.35439181661267;11.7887217305164;2.61342491346382;25.6812952157711;4.69939690824681
FR;0;2021-12-13;1;;9.93965655514092;2.44058723389609;20.5483141286087;4.43865040889894
FR;0;2021-12-13;2;;1.84906517537549;0.172837679567733;5.13298108716241;0.260746499347873
FR;0;2021-12-14;0;1.37078159657168;11.7753119105499;2.60597501348246;25.8615827953202;4.75303618811266
FR;0;2021-12-14;1;;9.95306637510738;2.43015737392218;20.6824123282733;4.48930972877224
FR;0;2021-12-14;2;;1.82224553544256;0.17581763956028;5.17917046704689;0.26372645934042
FR;0;2021-12-15;0;1.42293089644125;11.8825904702816;2.66259425334085;26.16553871456;4.81710532795242
FR;0;2021-12-15;1;;10.0037256949807;2.48975657377312;20.8939894877441;4.56827866857473
FR;0;2021-12-15;2;;1.87886477530096;0.172837679567733;5.27154922681586;0.248826659377685
FR;0;2021-12-16;0;1.48551005628474;11.9377197301438;2.69984375324769;26.389035714001;4.85286484786299
FR;0;2021-12-16;1;;10.0141555549546;2.51061629372095;21.0265977074125;4.58913838852256
FR;0;2021-12-16;2;;1.92356417518917;0.189227459526742;5.36243800658854;0.26372645934042
FR;0;2021-12-17;0;1.54063931614686;11.9183499901922;2.71921349319925;26.5052541537104;5.00186284749034
FR;0;2021-12-17;1;;10.0618349148353;2.54339585363897;21.1517560270995;4.73813638814992
FR;0;2021-12-17;2;;1.85651507535686;0.17581763956028;5.3534981266109;0.26372645934042
FR;0;2021-12-18;0;1.55106917612078;11.9451696301251;2.64769445337812;26.0046208749624;4.9139540277102
FR;0;2021-12-18;1;;10.0812046547869;2.4793267137992;20.7867109280124;4.65022756836978
FR;0;2021-12-18;2;;1.86396497533822;0.168367739578912;5.21790994695001;0.26372645934042
FR;0;2021-12-19;0;1.5778888160537;11.9213299501848;2.62087481344519;26.3711559540457;4.99143298751643
FR;0;2021-12-19;1;;10.037995234895;2.45250707386628;21.1308963071516;4.72770652817601
FR;0;2021-12-19;2;;1.88333471528978;0.168367739578912;5.24025964689411;0.26372645934042
FR;0;2021-12-20;0;1.6061984359829;12.0137087099537;2.64918443337439;27.8283563904013;5.23727968690156
FR;0;2021-12-20;1;;10.1273940346714;2.49422651376194;22.3407600641258;4.95865342759841
FR;0;2021-12-20;2;;1.88631467528233;0.15495791961245;5.48759632627552;0.278626259303156
FR;0;2021-12-21;0;1.62556817593445;12.113537369704;2.68047401329613;27.8060066904572;5.26409932683449
FR;0;2021-12-21;1;;10.169113474567;2.51806619370232;22.2498712843531;4.97653318755369
FR;0;2021-12-21;2;;1.944423895137;0.162407819593818;5.55613540610411;0.287566139280797
FR;0;2021-12-22;0;1.65238781586738;12.238695689391;2.74305317313962;27.9952341499839;5.30730874672642
FR;0;2021-12-22;1;;10.3091715942168;2.56276559359052;22.3437400241183;5.00186284749034
FR;0;2021-12-22;2;;1.92952409517426;0.180287579549101;5.65149412586561;0.30544589923608
FR;0;2021-12-23;0;1.66579763583384;12.4413329688842;2.78030267304646;28.0280137099019;5.35498810660718
FR;0;2021-12-23;1;;10.4671094738218;2.60299505348991;22.3318201841481;5.04209230738973
FR;0;2021-12-23;2;;1.97422349506247;0.177307619556554;5.69619352575382;0.312895799217448
FR;0;2021-12-24;0;1.68218741579285;12.5083820687165;2.75944295309863;27.9430848501143;5.39968750649538
FR;0;2021-12-24;1;;10.5162788136988;2.58213533354208;22.3005306042264;5.10169150724067
FR;0;2021-12-24;2;;1.99210325501775;0.177307619556554;5.64255424588797;0.297995999254712
FR;0;2021-12-25;0;1.72390685568851;12.7914782680085;2.81904215294958;27.5810197110199;5.38627768652892
FR;0;2021-12-25;1;;10.75169565311;2.64769445337812;22.0129644649456;5.0942416072593
FR;0;2021-12-25;2;;2.0397826148985;0.171347699571459;5.56805524607429;0.292036079269618
FR;0;2021-12-26;0;1.7805260955469;13.2772117467937;2.86225157284151;28.6031459884635;5.50994602621962
FR;0;2021-12-26;1;;11.1286605921672;2.68643393328123;22.8816228027731;5.20599010697982
FR;0;2021-12-26;2;;2.14855115462647;0.17581763956028;5.72152318569047;0.303955919239806
FR;0;2021-12-27;0;1.81330565546492;13.8285043454149;2.93228063266637;30.4894606637459;5.74834282562339
FR;0;2021-12-27;1;;11.5309551911611;2.72815337317689;24.3865025990094;5.41309732646184
FR;0;2021-12-27;2;;2.29754915425383;0.204127259489478;6.1029580647365;0.335245499161551
FR;0;2021-12-28;0;1.85502509536058;14.5183650836896;2.9754900525583;31.3610989615659;5.80496206548179
FR;0;2021-12-28;1;;12.1165173296966;2.77136279306882;25.0793432972766;5.46226666633887
FR;0;2021-12-28;2;;2.40184775399298;0.204127259489478;6.28175566428933;0.342695399142919
FR;0;2021-12-29;0;1.89823451525252;15.2037558819754;2.95165037261792;32.0852292397548;5.81688190545198
FR;0;2021-12-29;1;;12.6246005084259;2.74603313313217;25.5904064359984;5.46226666633887
FR;0;2021-12-29;2;;2.57915537354953;0.205617239485751;6.49482280375645;0.354615239113107
FR;0;2021-12-30;0;1.92356417518917;15.8921266402538;2.99336981251358;32.663341478309;5.87648110530292
FR;0;2021-12-30;1;;13.1088440072148;2.76838283307627;25.9494916151003;5.50845604622335
FR;0;2021-12-30;2;;2.78328263303901;0.224986979437308;6.71384986320866;0.368025059079569
FR;0;2021-12-31;0;1.98763331502893;16.5223881786775;2.9978397525024;33.0060368774519;5.88840094527311
FR;0;2021-12-31;1;;13.5200784861863;2.75050307312099;26.1402090546233;5.49951616624571
FR;0;2021-12-31;2;;3.00230969249122;0.247336679381411;6.86582782282856;0.388884779027399
FR;0;2022-01-01;0;1.98465335503638;16.8978631377384;3.02018945244651;32.5441430786071;5.77218250556377
FR;0;2022-01-01;1;;13.7823149655304;2.76689285308;25.6887451157525;5.38925764652147
FR;0;2022-01-01;2;;3.11554817220801;0.253296599366505;6.85539796285465;0.382924859042305
FR;0;2022-01-02;0;1.96975355507365;17.3463471166168;3.05147903236825;33.6839777757564;5.94353020513523
FR;0;2022-01-02;1;;14.0773310047926;2.79371249301292;26.5991228934756;5.55166546611528
FR;0;2022-01-02;2;;3.26901611182419;0.257766539355326;7.08485488228078;0.391864739019946
FR;0;2022-01-03;0;2.01147299496931;18.246295034366;3.07978865229745;36.2229036894065;6.21619654445329
FR;0;2022-01-03;1;;14.6599131833356;2.82500207293467;28.5003373687207;5.79155224551533
FR;0;2022-01-03;2;;3.58638185103046;0.254786579362779;7.72256632068586;0.424644298937965
FR;0;2022-01-04;0;2.05915235485006;19.1596527720817;3.16471751208504;37.183940787003;6.25791598434895
FR;0;2022-01-04;1;;15.1858761220201;2.88907121277443;29.0560999073307;5.8213518454408
FR;0;2022-01-04;2;;3.97377665006158;0.275646299310609;8.12784087967227;0.436564138908153
FR;0;2022-01-05;0;2.05319243486497;19.7139253306955;3.27646601180556;37.7471532255944;6.31304524421107
FR;0;2022-01-05;1;;15.5166516811929;2.98293995253967;29.3794255665221;5.86158130534019
FR;0;2022-01-05;2;;4.19727364950262;0.293526059265891;8.36772765907231;0.451463938870889
FR;0;2022-01-06;0;2.06511227483515;20.283097689272;3.33308525166395;38.4116843039324;6.39946408399494
FR;0;2022-01-06;1;;15.8995765402352;3.03359927241297;29.7817201655159;5.94055024514268
FR;0;2022-01-06;2;;4.38352114903681;0.299485979250986;8.62996413841646;0.458913838852257
FR;0;2022-01-07;0;2.08299203479044;21.0429874873715;3.44185379139192;39.0166161824194;6.47396308380862
FR;0;2022-01-07;1;;16.3495504991098;3.11703815220429;30.1095157646961;5.99120956501598
FR;0;2022-01-07;2;;4.69343698826171;0.324815639187636;8.90710041772334;0.482753518792633
FR;0;2022-01-08;0;2.06958221482397;21.5913001260002;3.50145299124287;38.5770720835187;6.32794504417381
FR;0;2022-01-08;1;;16.7220454981782;3.1557776321074;29.7400007256203;5.84817148537372
FR;0;2022-01-08;2;;4.86925462782199;0.345675359135466;8.83707135789849;0.479773558800086
FR;0;2022-01-09;0;2.10236177474199;21.8594965253294;3.50145299124287;39.5336392411264;6.44267350388687
FR;0;2022-01-09;1;;16.7652549180701;3.14087783214466;30.3926119639881;5.94055024514268
FR;0;2022-01-09;2;;5.0942416072593;0.360575159098201;9.14102727713829;0.50212325874419
FR;0;2022-01-10;0;2.12024153469728;22.2409314043754;3.54019247114598;42.2096433144337;6.70639996322729
FR;0;2022-01-10;1;;16.868063537813;3.14534777213349;32.2744566992816;6.14616748462844
FR;0;2022-01-10;2;;5.37286786656246;0.394844699012493;9.9351866151521;0.560232478598859
FR;0;2022-01-11;0;2.17835075455194;22.3929093639953;3.49549307125777;42.674517073271;6.65872060334654
FR;0;2022-01-11;1;;16.7801547180328;3.06637883233099;32.2863765392518;6.06272860483712
FR;0;2022-01-11;2;;5.6127546459625;0.429114238926785;10.3881405340193;0.595991998509424
FR;0;2022-01-12;0;2.19921047449977;22.6938853232426;3.40907423147391;43.1393908321084;6.62296108343597
FR;0;2022-01-12;1;;16.8188941979359;2.96208023259184;32.4011049989648;5.99418952500853
FR;0;2022-01-12;2;;5.87499112530665;0.446993998882068;10.7382858331435;0.628771558427442
FR;0;2022-01-13;0;2.21858021445133;23.017210982434;3.29881571174966;43.7502826305805;6.48588292377881
FR;0;2022-01-13;1;;16.8427338778763;2.83990187289741;32.6335418783835;5.84966146537
FR;0;2022-01-13;2;;6.17447710455763;0.458913838852257;11.116740752197;0.63622145840881
FR;0;2022-01-14;0;2.20964033447369;23.2719975617967;3.21984677194716;44.0840381497458;6.44714344387569
FR;0;2022-01-14;1;;16.8799833777832;2.7728527730651;32.6231120184096;5.8153919254557
FR;0;2022-01-14;2;;6.39201418401357;0.446993998882068;11.4609261313362;0.631751518419989
FR;0;2022-01-15;0;2.25731969435444;23.5282741211558;3.1051183122341;43.464206471296;6.21172660446447
FR;0;2022-01-15;1;;16.8561436978428;2.63875457340048;31.9421911601126;5.57401516605939
FR;0;2022-01-15;2;;6.672130423313;0.466363738833624;11.5220153111834;0.637711438405084
FR;0;2022-01-16;0;2.26327961433954;23.6891919607533;3.02465939243533;44.3850141089931;6.23407630440857
FR;0;2022-01-16;1;;16.91723287769;2.54637581363151;32.6156621184282;5.57997508604448
FR;0;2022-01-16;2;;6.77195908306333;0.478283578803813;11.7693519905649;0.654101218364093
FR;0;2022-01-17;0;2.29754915425383;24.5489104186032;2.95463033261047;47.9311665001241;6.49482280375645
FR;0;2022-01-17;1;;17.2271487169149;2.47634675380666;34.8670218927976;5.79006226551905
FR;0;2022-01-17;2;;7.32176170168827;0.478283578803813;13.0641446073266;0.704760538237394
FR;0;2022-01-18;0;2.25582971435817;25.2596308768257;2.90397101273717;48.5688779385292;6.39648412400239
FR;0;2022-01-18;1;;17.7456617556181;2.43015737392218;35.1173385321715;5.66490394583208
FR;0;2022-01-18;2;;7.51396912120756;0.473813638814992;13.4515394063577;0.731580178170318
FR;0;2022-01-19;0;2.2990391342501;26.0165407149326;2.89056119277071;49.2989681367033;6.34582480412909
FR;0;2022-01-19;1;;18.1107068547051;2.40184775399298;35.2842162917542;5.58295504603703
FR;0;2022-01-19;2;;7.90583386022751;0.488713438777728;14.0147518449491;0.762869758092063
FR;0;2022-01-20;0;2.36906819407496;26.5737932335389;2.89354115276325;50.0067086349332;6.339864884144
FR;0;2022-01-20;1;;18.4116828139524;2.39886779400043;35.6254217109008;5.57550514605566
FR;0;2022-01-20;2;;8.16211041958656;0.494673358762822;14.3812869240324;0.764359738088336
FR;0;2022-01-21;0;2.40035777399671;26.971617892544;2.86672151283033;50.3300342941246;6.21917650444584
FR;0;2022-01-21;1;;18.5740906335462;2.33777861415322;35.670121110789;5.46673660632769
FR;0;2022-01-21;2;;8.39752725899779;0.528942898677114;14.6599131833356;0.752439898118148
FR;0;2022-01-22;0;2.44654715388119;27.1325357321415;2.91291089271481;49.3451575165878;6.02100916494146
FR;0;2022-01-22;1;;18.687329113263;2.37055817407123;34.8491421328423;5.28197908678977
FR;0;2022-01-22;2;;8.44520661887854;0.542352718643576;14.4960153837455;0.739030078151686
FR;0;2022-01-23;0;2.51657621370604;27.2964335317316;2.90248103274089;50.2316956143705;6.01802920494891
FR;0;2022-01-23;1;;18.6843491532704;2.3780080740526;35.3482854315939;5.27303920681213
FR;0;2022-01-23;2;;8.61208437846118;0.524472958688293;14.8834101827766;0.74498999813678
FR;0;2022-01-24;0;2.61938483344892;27.2934535717391;2.90099105274462;53.5007117261947;6.28175566428933
FR;0;2022-01-24;1;;18.6187900334344;2.36459825408614;37.3597584265632;5.47567648630533
FR;0;2022-01-24;2;;8.67466353830467;0.536392798658482;16.1409532996315;0.806079177983996
FR;0;2022-01-25;0;2.68196399329241;27.3187832316757;2.88907121277443;53.4992217461985;6.17149714456509
FR;0;2022-01-25;1;;18.4236026539226;2.3496984541234;37.1511612270849;5.36541796658109
FR;0;2022-01-25;2;;8.89518057775315;0.539372758651029;16.3480605191135;0.806079177983996
FR;0;2022-01-26;0;2.72666339318061;27.178725112026;2.86672151283033;53.5901105259711;6.09848812474768
FR;0;2022-01-26;1;;18.1673260945635;2.3333086741644;36.884454807752;5.30432878673387
FR;0;2022-01-26;2;;9.01139901746249;0.533412838665934;16.7056557182192;0.794159338013807
FR;0;2022-01-27;0;2.73262331316571;27.1668052720558;2.92185077269245;53.7167588256544;6.07613842480358
FR;0;2022-01-27;1;;18.0868671747647;2.36012831409732;36.8218756479085;5.2521794868643
FR;0;2022-01-27;2;;9.07993809729108;0.561722458595132;16.8948831777459;0.823958937939279
FR;0;2022-01-28;0;2.81308223296448;27.2800437517726;2.88609125278189;53.6839792657364;5.9509801051166
FR;0;2022-01-28;1;;18.197125694489;2.34373853413831;36.8069758479458;5.14192096714006
FR;0;2022-01-28;2;;9.08291805728362;0.542352718643576;16.8770034177906;0.809059137976543
FR;0;2022-01-29;0;2.88013133279679;27.3426229116161;2.92185077269245;52.3385273291013;5.84519152538118
FR;0;2022-01-29;1;;18.1241166746716;2.36757821407869;35.8265690103978;5.04507226738227
FR;0;2022-01-29;2;;9.21850623694452;0.554272558613764;16.5119583187036;0.800119257998902
FR;0;2022-01-30;0;2.90248103274089;27.3768924515304;2.97251009256575;53.1133169271636;5.94949012512033
FR;0;2022-01-30;1;;18.1419964346269;2.38992791402279;36.3868014889966;5.13745102715123
FR;0;2022-01-30;2;;9.23489601690352;0.582582178542962;16.726515438167;0.81203909796909
FR;0;2022-01-31;0;2.88609125278189;27.2860036717577;3.01869947245023;56.3137939591592;6.25940596434523
FR;0;2022-01-31;1;;18.0004483349809;2.4063176939818;38.3103656641858;5.36541796658109
FR;0;2022-01-31;2;;9.28555533677683;0.612381778468433;18.0034282949734;0.893987997764136
FR;0;2022-02-01;0;2.93675057265519;26.9105287126968;3.03955919239806;55.6239332208845;6.16106728459117
FR;0;2022-02-01;1;;17.6845725757709;2.42419745393708;37.6711642457844;5.27303920681213
FR;0;2022-02-01;2;;9.22595613692588;0.61536173846098;17.9527689751001;0.888028077779042
FR;0;2022-02-02;0;2.97847001255085;26.8107000529464;3.04402913238688;55.1903490419689;6.03441898490792
FR;0;2022-02-02;1;;17.5787839960355;2.40482771398553;37.1109317671856;5.1449009271326
FR;0;2022-02-02;2;;9.23191605691098;0.639201418401357;18.0794172747834;0.889518057775315
FR;0;2022-02-03;0;2.99485979250986;26.5067441337066;2.99187983251731;54.6137267834111;5.92565044517995
FR;0;2022-02-03;1;;17.2897278767584;2.35267841411595;36.6847974882513;5.02719250742699
FR;0;2022-02-03;2;;9.21701625694824;0.639201418401357;17.9289292951597;0.898457937752957
FR;0;2022-02-04;0;2.96059025259556;25.9867411150072;3.01571951245769;53.9193961051476;5.84072158539236
FR;0;2022-02-04;1;;16.8546537178465;2.35714835410477;36.2631331493059;4.94822356762449
FR;0;2022-02-04;2;;9.13208739716065;0.658571158352914;17.6562629558417;0.892498017767862
FR;0;2022-02-05;0;2.9471804326291;25.5576268760804;2.98144997254339;52.0271215098802;5.70662338572773
FR;0;2022-02-05;1;;16.5834773585247;2.33777861415322;35.0026100724585;4.84541494788162
FR;0;2022-02-05;2;;8.97414951755565;0.643671358390178;17.0245114374217;0.861208437846118
FR;0;2022-02-06;0;2.96208023259184;25.0614635373213;2.94271049264028;52.5501044885722;5.74536286563085
FR;0;2022-02-06;1;;16.2720715393035;2.28413933428737;35.354245351579;4.86627466782945
FR;0;2022-02-06;2;;8.78939199801773;0.658571158352914;17.1958591369932;0.8790881978014
FR;0;2022-02-07;0;2.99634977250613;24.0303973799;2.82053213294585;54.8014642629415;5.93757028515014
FR;0;2022-02-07;1;;15.6909793407569;2.19623051450723;36.775686268024;5.01825262744935
FR;0;2022-02-07;2;;8.33941803914312;0.624301618438622;18.0257779949175;0.919317657700787
FR;0;2022-02-08;0;2.94569045263283;23.2287881419048;2.72815337317689;53.4962417862059;5.7706925255675
FR;0;2022-02-08;1;;15.212695761953;2.08895195477553;35.8220990704089;4.85584480785553
FR;0;2022-02-08;2;;8.01609237995175;0.639201418401357;17.674142715797;0.914847717711966
FR;0;2022-02-09;0;2.87566139280797;22.3050005442152;2.65663433335576;52.521794868643;5.61722458595132
FR;0;2022-02-09;1;;14.7567618830933;2.04723251487987;35.2007774119629;4.74856624812384
FR;0;2022-02-09;2;;7.54823866112186;0.609401818475886;17.3210174566801;0.868658337827485
FR;0;2022-02-10;0;2.88311129278934;21.4631618463206;2.5866052735309;51.5175483511546;5.50696606622708
FR;0;2022-02-10;1;;14.3052979442224;2.00700305498049;34.5556160735764;4.64426764838469
FR;0;2022-02-10;2;;7.15786390209818;0.579602218550415;16.9619322775782;0.862698417842391
FR;0;2022-02-11;0;2.8741714128117;20.4857349687652;2.50912631372468;50.0424681548438;5.40862738647302
FR;0;2022-02-11;1;;13.6631165658285;1.94144393514445;33.6184186559203;4.57125862856728
FR;0;2022-02-11;2;;6.82261840293663;0.567682378580226;16.4240494989235;0.837368757905741
FR;0;2022-02-12;0;2.84288183288995;19.7586247305837;2.41227761396689;47.9058368401875;5.16874060707298
FR;0;2022-02-12;1;;13.2012227669837;1.85502509536058;32.2312472793896;4.38203116904054
FR;0;2022-02-12;2;;6.55740196359994;0.557252518606311;15.6745895607979;0.78670943803244
FR;0;2022-02-13;0;2.82649205293094;19.2073321319625;2.34075857414576;47.9877857399825;5.16576064708043
FR;0;2022-02-13;1;;12.8510774678595;1.80287579549101;32.3549156190804;4.37160130906663
FR;0;2022-02-13;2;;6.35625466410301;0.537882778654755;15.6328701209022;0.794159338013807
FR;0;2022-02-14;0;2.69090387327005;18.3312238941536;2.24241989439171;49.5343849761145;5.2804891067935
FR;0;2022-02-14;1;;12.3251145291749;1.71049703572205;33.3487322765948;4.44014038889521
FR;0;2022-02-14;2;;6.00610936497872;0.531922858669661;16.1856526995197;0.840348717898288
FR;0;2022-02-15;0;2.67749405330359;17.6100735759572;2.15600105460784;48.1889330394795;5.11957126719595
FR;0;2022-02-15;1;;11.8766305502965;1.66579763583384;32.4577242388232;4.30604218923059
FR;0;2022-02-15;2;;5.73344302566066;0.490203418774001;15.7312088006562;0.813529077965364
FR;0;2022-02-16;0;2.61193493346755;16.8114442979546;2.0740521548128;46.8852005427401;4.96163338759095
FR;0;2022-02-16;1;;11.291068411761;1.59427859601271;31.4430478613609;4.18535380953243
FR;0;2022-02-16;2;;5.52037588619354;0.479773558800086;15.4421526813792;0.776279578058525
FR;0;2022-02-17;0;2.60001509349736;16.094763919747;1.99657319500657;45.6574570258107;4.87223458781454
FR;0;2022-02-17;1;;10.7472257131212;1.50636977623257;30.5848193835074;4.0914850697672
FR;0;2022-02-17;2;;5.34753820662581;0.490203418774001;15.0726376423033;0.780749518047345
FR;0;2022-02-18;0;2.54339585363897;15.6298901609096;1.90717439523016;44.329884849131;4.71280672821327
FR;0;2022-02-18;1;;10.4119802139596;1.43485073641144;29.7131810856873;3.96334679008767
FR;0;2022-02-18;2;;5.21790994695001;0.472323658818719;14.6167037634436;0.749459938125601
FR;0;2022-02-19;0;2.45846699385137;15.1843861420239;1.83565535540903;42.2051733744449;4.46845000882441
FR;0;2022-02-19;1;;10.0394852148912;1.38121145654559;28.2962101092312;3.7756093105572
FR;0;2022-02-19;2;;5.1449009271326;0.454443898863436;13.9089632652137;0.692840698267205
FR;0;2022-02-20;0;2.34820847412713;14.7180224031902;1.75370645561398;42.1932535344747;4.44461032888403
FR;0;2022-02-20;1;;9.66252027583404;1.32757217667974;28.2902501892461;3.74580971063173
FR;0;2022-02-20;2;;5.05550212735619;0.426134278934238;13.9030033452286;0.6988006182523
FR;0;2022-02-21;0;2.26774955432836;13.9655825050721;1.69708721575558;43.3003086717059;4.55188888861573
FR;0;2022-02-21;1;;9.12612747717555;1.28585273678408;28.9234916876623;3.81285881046404
FR;0;2022-02-21;2;;4.83945502789652;0.411234478971503;14.3768169840436;0.739030078151686
FR;0;2022-02-22;0;2.1753707945594;13.2697618468123;1.58980865602389;41.802878775451;4.37011132907035
FR;0;2022-02-22;1;;8.62400421843137;1.18602407703375;28.0131139099392;3.66535079083296
FR;0;2022-02-22;2;;4.64575762838096;0.403784578990135;13.7897648655118;0.704760538237394
FR;0;2022-02-23;0;2.14259123464138;12.6782397882917;1.51828961620276;40.4604067988085;4.19429368951007
FR;0;2022-02-23;1;;8.29024869926609;1.12940483717536;27.1116760121937;3.53125259116834
